Date,Campaign Name,Ad Set,Ad,Spend,CPM,Impressions,Clicks,Add to Cart,Add Payment Info,Purchase
"May 16, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - B,$36.00,$24.33,"1,480",439,22,6,4
"May 16, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - C,$37.00,$25.15,"1,471",406,19,6,4
"May 16, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - A,$34.00,$24.47,"1,390",261,9,3,2
"May 16, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - B,$40.00,$25.90,"1,545",439,24,6,5
"May 16, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - C,$47.00,$26.01,"1,807",283,13,4,3
"May 16, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Animated,$50.00,$25.62,"1,952",562,28,11,9
"May 16, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shorts - Animated,$44.00,$26.47,"1,662",115,4,2,1
"May 16, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Image,$50.00,$25.49,"1,962",284,15,6,4
"May 17, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - A,$48.00,$26.89,"1,785",514,21,5,5
"May 17, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - B,$44.00,$25.29,"1,740",376,16,6,5
"May 17, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - C,$50.00,$26.14,"1,913",475,22,6,5
"May 17, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - A,$46.00,$26.42,"1,741",450,27,9,8
"May 17, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - B,$30.00,$25.89,"1,159",216,11,4,3
"May 17, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - C,$43.00,$25.94,"1,658",175,8,2,2
"May 17, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Animated,$37.00,$26.31,"1,406",430,23,8,6
"May 17, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shorts - Animated,$47.00,$26.98,"1,742",172,6,2,2
"May 17, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Image,$49.00,$24.33,"2,014",234,8,3,2
"May 18, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - A,$183.00,$24.81,"7,376","3,069",181,67,54
"May 18, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - B,$188.00,$25.19,"7,463","2,962",104,34,21
"May 18, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - C,$195.00,$24.07,"8,103","2,338",91,30,19
"May 18, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - A,$193.00,$26.03,"7,415","2,669",128,47,41
"May 18, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - B,$197.00,$26.80,"7,350","3,153",142,41,30
"May 18, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - C,$185.00,$24.56,"7,531","1,491",49,16,10
"May 18, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Animated,$188.00,$26.11,"7,199","2,786",145,38,24
"May 18, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shorts - Animated,$193.00,$24.50,"7,878","2,088",84,23,16
"May 18, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Image,$196.00,$25.45,"7,702","1,837",108,39,30
"May 19, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - A,$195.00,$25.92,"7,525","3,010",154,45,28
"May 19, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - B,$184.00,$24.74,"7,437","2,108",118,44,29
"May 19, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - C,$188.00,$24.62,"7,637","3,165",161,60,42
"May 19, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - A,$196.00,$24.08,"8,139","1,892",89,33,25
"May 19, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - B,$180.00,$25.91,"6,947","2,547",107,39,24
"May 19, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - C,$192.00,$24.58,"7,812","2,109",72,18,15
"May 19, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Animated,$184.00,$24.12,"7,627","3,089",114,41,34
"May 19, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shorts - Animated,$184.00,$25.76,"7,141","1,143",65,20,13
"May 19, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Image,$191.00,$24.88,"7,677","2,004",78,29,21
"May 20, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - A,$184.00,$26.98,"6,821","1,691",101,33,23
"May 20, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - B,$181.00,$25.78,"7,021","2,389",115,32,24
"May 20, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - C,$199.00,$26.75,"7,439","2,862",89,22,17
"May 20, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - A,$190.00,$26.16,"7,263","2,669",83,31,21
"May 20, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - B,$190.00,$24.53,"7,747","2,055",103,37,23
"May 20, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - C,$189.00,$25.17,"7,509","1,577",95,36,27
"May 20, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Animated,$187.00,$24.60,"7,603","2,600",96,27,19
"May 20, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shorts - Animated,$182.00,$26.44,"6,885","1,411",80,26,20
"May 20, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Image,$195.00,$24.56,"7,941","1,143",55,19,17
"May 21, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - A,$35.00,$24.42,"1,433",399,12,3,2
"May 21, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - B,$50.00,$24.19,"2,067",513,18,6,5
"May 21, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - C,$44.00,$24.43,"1,801",464,21,6,5
"May 21, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - A,$39.00,$25.11,"1,553",423,20,6,5
"May 21, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - B,$35.00,$24.30,"1,440",282,9,2,2
"May 21, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - C,$48.00,$24.31,"1,974",354,13,4,3
"May 21, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Animated,$44.00,$24.63,"1,786",568,32,9,6
"May 21, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shorts - Animated,$34.00,$25.05,"1,358",137,6,2,2
"May 21, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Image,$40.00,$24.52,"1,631",161,8,2,1
"May 22, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - A,$32.00,$26.52,"1,207",324,11,4,3
"May 22, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - B,$34.00,$26.87,"1,265",212,10,4,3
"May 22, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - C,$33.00,$25.17,"1,311",211,11,4,3
"May 22, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - A,$30.00,$25.15,"1,193",207,7,2,2
"May 22, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - B,$34.00,$24.37,"1,395",226,11,4,3
"May 22, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - C,$47.00,$25.93,"1,812",336,20,6,4
"May 22, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Animated,$46.00,$26.74,"1,720",619,37,11,10
"May 22, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shorts - Animated,$44.00,$24.45,"1,799",141,5,2,1
"May 22, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Image,$34.00,$25.47,"1,335",205,12,3,3
"May 23, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - A,$47.00,$24.54,"1,916",294,11,3,3
"May 23, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - B,$48.00,$25.54,"1,879",406,21,6,5
"May 23, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - C,$34.00,$24.72,"1,375",373,19,5,5
"May 23, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - A,$49.00,$24.64,"1,988",411,13,4,3
"May 23, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - B,$48.00,$24.33,"1,973",300,16,6,4
"May 23, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - C,$49.00,$25.51,"1,921",277,16,5,4
"May 23, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Animated,$45.00,$25.68,"1,752",536,18,6,5
"May 23, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shorts - Animated,$30.00,$26.32,"1,140",152,8,3,2
"May 23, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Image,$42.00,$25.82,"1,627",245,13,4,3
"May 24, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - A,$42.00,$25.57,"1,643",244,10,3,2
"May 24, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - B,$40.00,$25.63,"1,561",447,14,5,4
"May 24, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - C,$44.00,$26.01,"1,691",280,10,3,2
"May 24, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - A,$41.00,$25.26,"1,623",442,23,8,7
"May 24, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - B,$43.00,$25.08,"1,715",370,22,7,5
"May 24, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - C,$31.00,$25.52,"1,215",117,4,1,1
"May 24, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Animated,$41.00,$26.29,"1,559",374,17,5,4
"May 24, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shorts - Animated,$37.00,$26.01,"1,422",115,5,2,1
"May 24, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Image,$50.00,$24.25,"2,062",317,13,5,4
"May 25, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - A,$46.00,$24.44,"1,882",622,33,10,6
"May 25, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - B,$36.00,$24.80,"1,452",424,25,10,8
"May 25, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - C,$40.00,$25.89,"1,545",230,11,3,2
"May 25, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - A,$30.00,$25.18,"1,191",232,11,3,3
"May 25, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - B,$34.00,$24.33,"1,397",208,9,3,2
"May 25, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - C,$35.00,$26.08,"1,342",167,10,3,2
"May 25, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Animated,$38.00,$26.43,"1,438",405,17,6,4
"May 25, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shorts - Animated,$34.00,$26.57,"1,279",135,8,3,2
"May 25, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Image,$39.00,$26.84,"1,453",206,12,3,2
"May 26, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - A,$34.00,$26.43,"1,287",296,9,2,2
"May 26, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - B,$44.00,$24.24,"1,815",529,16,4,3
"May 26, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - C,$37.00,$25.17,"1,470",311,16,6,4
"May 26, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - A,$49.00,$24.69,"1,984",504,19,7,4
"May 26, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - B,$42.00,$25.84,"1,625",247,15,6,4
"May 26, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - C,$45.00,$26.69,"1,686",270,11,3,2
"May 26, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Animated,$34.00,$26.48,"1,284",354,19,7,6
"May 26, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shorts - Animated,$48.00,$26.95,"1,781",184,9,2,2
"May 26, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Image,$36.00,$24.90,"1,446",214,10,3,3
"May 27, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - A,$32.00,$25.70,"1,245",347,13,5,5
"May 27, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - B,$34.00,$24.46,"1,390",270,9,3,2
"May 27, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - C,$35.00,$24.02,"1,457",322,13,5,3
"May 27, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - A,$34.00,$25.22,"1,348",228,13,4,2
"May 27, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - B,$45.00,$25.49,"1,765",441,25,6,5
"May 27, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - C,$47.00,$26.00,"1,808",336,14,6,4
"May 27, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Animated,$40.00,$25.38,"1,576",293,16,4,4
"May 27, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shorts - Animated,$47.00,$25.57,"1,838",140,7,2,2
"May 27, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Image,$48.00,$25.30,"1,897",292,11,4,4
"May 28, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - A,$38.00,$26.51,"1,433",275,16,6,4
"May 28, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - B,$33.00,$25.21,"1,309",269,9,3,3
"May 28, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - C,$47.00,$24.00,"1,958",324,11,4,3
"May 28, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - A,$32.00,$24.61,"1,300",281,11,4,3
"May 28, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - B,$35.00,$25.05,"1,397",267,14,3,3
"May 28, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - C,$43.00,$24.57,"1,750",185,7,2,2
"May 28, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Animated,$46.00,$24.63,"1,868",628,24,8,7
"May 28, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shorts - Animated,$43.00,$25.42,"1,692",156,8,2,1
"May 28, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Image,$43.00,$26.57,"1,619",178,6,1,1
"May 29, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - A,$50.00,$24.73,"2,022",514,21,7,6
"May 29, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - B,$42.00,$25.66,"1,637",318,10,3,3
"May 29, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - C,$47.00,$24.41,"1,925",292,12,4,3
"May 29, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - A,$45.00,$24.38,"1,845",347,18,4,3
"May 29, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - B,$42.00,$26.76,"1,569",385,16,6,4
"May 29, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - C,$36.00,$25.01,"1,440",152,7,3,2
"May 29, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Animated,$37.00,$25.30,"1,463",281,16,5,4
"May 29, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shorts - Animated,$47.00,$25.92,"1,813",209,10,3,3
"May 29, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Image,$35.00,$25.63,"1,365",230,12,3,2
"May 30, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - A,$33.00,$25.57,"1,291",398,13,4,2
"May 30, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - B,$46.00,$25.48,"1,806",688,21,6,5
"May 30, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - C,$33.00,$25.24,"1,308",314,14,4,2
"May 30, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - A,$41.00,$25.23,"1,625",292,13,5,4
"May 30, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - B,$39.00,$26.92,"1,449",284,12,4,3
"May 30, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - C,$42.00,$26.91,"1,561",240,11,4,3
"May 30, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Animated,$48.00,$26.04,"1,843",387,12,4,2
"May 30, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shorts - Animated,$35.00,$24.17,"1,448",117,4,1,1
"May 30, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Image,$37.00,$26.14,"1,416",189,8,3,3
"May 31, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - A,$50.00,$26.83,"1,863",510,22,9,8
"May 31, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - B,$31.00,$25.08,"1,236",267,14,5,3
"May 31, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Britney - UGC - C,$43.00,$26.28,"1,636",452,19,5,3
"May 31, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - A,$43.00,$25.80,"1,667",337,12,3,2
"May 31, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - B,$37.00,$25.66,"1,442",240,12,4,4
"May 31, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Mark - UGC - C,$45.00,$26.12,"1,723",182,7,3,2
"May 31, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Animated,$49.00,$26.21,"1,870",572,32,11,10
"May 31, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shorts - Animated,$40.00,$26.59,"1,504",173,7,3,2
"May 31, 2024",2024-04 - Retargeting,2024-04 - Canada - Retargeting,2024-04 - Shoes - Image,$45.00,$26.29,"1,712",154,5,2,2
